,survey_date,ip_latitude,ip_longitude,height,weight,insurance,alcohol,contacts_count,public_transport_count,worried,covid19_positive,covid19_symptoms,covid19_contact,asthma,kidney_disease,liver_disease,compromised_immune,heart_disease,lung_disease,diabetes,hiv_positive,other_chronic,nursing_home,health_worker,risk_infection,risk_mortality,region_AF,region_AS,region_EU,region_NA,region_OC,region_SA,country_AD,country_AE,country_AM,country_AR,country_AT,country_AU,country_AW,country_AZ,country_BA,country_BD,country_BE,country_BG,country_BH,country_BM,country_BR,country_BS,country_CA,country_CH,country_CL,country_CO,country_CR,country_CZ,country_DE,country_DK,country_DO,country_DZ,country_EC,country_EG,country_ES,country_ET,country_FI,country_FR,country_GB,country_GE,country_GR,country_GT,country_HK,country_HN,country_HR,country_HU,country_ID,country_IE,country_IL,country_IN,country_IQ,country_IR,country_IT,country_JE,country_JP,country_KE,country_KR,country_KY,country_KZ,country_LT,country_LU,country_LV,country_MA,country_MD,country_MK,country_MM,country_MO,country_MT,country_MU,country_MX,country_MY,country_MZ,country_NL,country_NO,country_NP,country_NZ,country_PA,country_PE,country_PH,country_PK,country_PL,country_PR,country_PS,country_PT,country_QA,country_RO,country_RS,country_RU,country_SA,country_SE,country_SG,country_SI,country_SK,country_SV,country_TH,country_TR,country_UA,country_US,country_VI,country_ZA,gender_female,gender_male,gender_other,age_0_10,age_100_110,age_10_20,age_20_30,age_30_40,age_40_50,age_50_60,age_60_70,age_70_80,bmi_healthy,bmi_obese,bmi_overweight,bmi_underweight,blood_type_abn,blood_type_abp,blood_type_an,blood_type_ap,blood_type_bn,blood_type_bp,blood_type_on,blood_type_op,income_gov,income_high,income_low,income_med,smoking_never,smoking_quit0,smoking_quit10,smoking_quit5,smoking_vape,smoking_yesheavy,smoking_yeslight,smoking_yesmedium,working_home,working_never,working_stopped,working_travel critical,working_travel non critical
survey_date,1.0,0.04418281956102326,-0.03368127423166966,0.05985803610607521,-0.03169251269389815,0.5377292500064884,-0.14683204022100926,0.027710569172549042,0.10867701114955636,0.4468890596932081,-0.4236322020545059,-0.017884711627921376,0.014913198879862975,-0.03380125609829447,-0.05173592106177216,-0.002057706629834072,-0.04820505563623223,-0.03090593812131002,-0.0034212473517689435,-0.030756552754881754,-0.029730799774203086,-0.06888263949023259,-0.011155557058483112,0.10848575210964315,-0.3290100444336508,0.04056760459415789,-0.001336143541464946,-0.035168754145040344,0.004431015377894746,0.056151313718617916,0.01933145950620136,-0.08683800224833636,-0.002718119141091543,0.0037991735528025007,0.009638730575075501,-0.036967483995038485,-0.011161080619013185,0.02188677376605127,0.0058149602524948255,0.019366105752711735,0.0115475886290644,-0.01947962502476357,-0.02587009556257227,0.009801436225009591,-0.01670806292738847,0.021804128436593555,-0.0798954412926465,-0.005921475806645002,0.023328388346188448,0.012336226761730126,-0.04126516867923724,0.006202460823404257,0.005389877705078399,0.005456998936430861,0.038740580502494765,-0.020952436572129998,-0.01462729857216655,-0.009929616659110907,-0.0183942659042612,0.012778775979662697,0.022392665752593577,-0.011590470299748844,0.019014902360156887,0.005589874624100818,-0.026680784817281665,0.0023852719657567445,0.018957893751851248,-0.012388574908010305,-0.0012448570714568238,-0.0068912904885912694,0.020492216702364854,0.01539536565416662,-0.00317400015906447,0.011149796491612383,0.0046654062235365725,-0.0006035038204240305,-0.015744712770523955,-0.007976014678477816,-0.018733931667950753,0.022766713444469226,-0.035687537733951086,0.0058149602524948255,0.006825044623341324,0.011902126921151213,-0.010358363664818392,0.0004373860372768806,0.012528954851711743,0.0001893609851558695,0.017302860018617576,0.004029874478868759,0.0016078825256343624,0.0058149602524948255,-0.007562604344662538,-0.016641107924840914,0.014869590149103449,-0.009068029052858658,0.004246063078224287,0.011902126921151213,0.009630097294023279,0.02640506629109977,0.0058149602524948255,-0.00364245705474893,-0.011173221606450772,0.014054505810436184,-0.02719214896024208,-0.0400292708364772,0.0016901949316184806,0.016833603557165143,-0.010821191297553125,0.002529453045671333,-0.012955283302050103,-0.016681077297190525,-0.007179640784216099,-0.005247075088363645,-0.014786954452389353,0.011866493109088732,0.005289671044833926,0.01708401988555839,-0.004764964347967859,-0.010364076436007376,0.0009818405315954975,0.0037542276941429902,-0.014012712901534342,0.047900240274050446,0.0058149602524948255,-0.009607276266361556,-0.04733810197085243,0.048860982774057704,-0.015573394860936876,-0.00922856115420707,-0.01885316577203798,0.05534267670253853,-0.0012150047666516692,-0.08810401454695645,-0.010639956746452777,0.024786568413448645,0.07811863151330256,-0.009287355574239585,0.04390354373033369,-0.05878859367978926,0.006019573263078436,0.022304448536916783,0.010053986765826015,-0.021453344549236808,-0.005688279501299384,0.005136288786659769,0.0138782347242763,0.0102764158276704,-0.005367584069693705,-0.00197427822602683,0.011530669831157173,-0.0027146415550944078,0.003390882006331952,-0.0023921625682545872,0.04342444141220948,-0.02869711180295682,-0.07841594069840274,0.04359430072543815,0.01833931722391428,-0.022728110758605286,-0.011975914560849302,-0.01858201218250292,0.028366276880971087,0.06784153297522143,-0.0816634500669872,-0.0545137504126399,0.11161192238993171
ip_latitude,0.04418281956102326,1.0,0.09631417404507643,0.03172373570094525,0.00961217595578966,-0.07145837844941959,-0.024251115128179648,-0.03576783969640424,0.03713306947371282,-0.029548628344015233,-0.027757605486310653,-0.023011485176439025,-0.00904687319477529,0.04658322085590331,0.01583174173853935,0.004009149742318939,0.02927899181536443,0.010269458222265531,0.0032013341121005273,-0.01268513654338595,0.01238466771540095,0.01135795801958522,-0.02497272865307406,-0.031062560961055176,-0.037101110606740616,0.011840906716382806,-0.1800685680001063,-0.19374199338927972,0.5203344849947563,0.011313614117502903,-0.18955282445563526,-0.4191732920434775,0.011389151793366603,-0.05244755764401758,0.004143826985631704,-0.17313911282343344,0.021446757747372307,-0.18159491031156474,-0.01820848508400807,0.004027103396549518,0.03142592181161313,-0.02899546760325283,0.08556527344479214,0.03408187732652212,-0.022932884109744315,-0.012443120260432297,-0.33742092766420906,-0.01657247432915983,0.23850686540164792,0.05988264002066015,-0.08140802453988455,-0.08633854673612534,-0.02580853317225652,0.02229829431420809,0.1350708765829478,0.06316075710778672,-0.03964219405773526,-0.004412509776297421,-0.05250643141212984,-0.03338848240183468,0.03463240884852328,-0.018295004883543315,0.03148896881161527,0.07571187044973823,0.3958144896134608,0.012715152334435001,-0.00010227224458025251,-0.06221107001989448,-0.05052841087268422,-0.04418388290324089,0.055120194395663645,0.06097669598486228,-0.0700732361270981,0.08873682304430174,-0.053515494153875916,-0.12656316651710775,-0.017294678009141296,-0.008165285926050123,0.060156508524316955,0.01793319481275957,-0.019408678539790412,-0.018538833409506274,-0.006077057589779494,-0.017587115614618596,0.029349617337928628,0.03852663752264915,0.025686165127043234,0.022495147879163322,-0.008345227936990308,0.028732037603097966,0.03405767827883509,-0.01782307870426017,-0.016879226345693877,0.011408039124202182,-0.027593994195595817,-0.16525986162018058,-0.026136702020783057,-0.020756886452137063,0.10124510624152235,0.052860680032923435,-0.01580952700598541,-0.05456617110598091,-0.03656015863003735,-0.0951521730913905,-0.05966679236067646,-0.062794175074362,0.047097564871631144,-0.025113260188090125,-0.012765603149609115,-7.094235371877081e-05,-0.028668451051336447,0.07057206687702312,0.043995582425050195,0.07933930990754719,-0.04979117199967813,0.10597232168028305,-0.03699286978231883,0.03710366784444033,0.025213379497810086,-0.02561385673668993,-0.031389047087418596,0.009518721425283493,0.017508461251404737,-0.02043315424184476,-0.017775886086331856,-0.17312388100941595,0.04371858722988297,-0.044007645864028805,0.003013631081899405,-0.008201201345085183,0.011487681057291655,0.04185031014862894,-0.020551915692561356,-0.023219412530906522,-0.027249857404321464,0.03291806211792195,0.024084565944719735,0.0022320920453009208,0.023822037129068663,0.004038278326283518,-0.026021341386890676,-0.007698419309272434,0.013372746664726399,0.020313335366522012,6.872097402242362e-05,0.002166678914005309,0.028151380821017858,-0.028248317386076083,0.041914816604876254,-0.03337991398503435,0.014192647497886672,-0.01955028597301625,0.0068488449893676666,0.01155164446077319,-0.015602410637363012,-0.002925020150522075,0.01818060302899567,0.010730648909976595,0.014134246781921874,0.013118324766701777,-0.02583620885320041,0.0028984617030947337,0.000852944207332526,-0.03018785143542485,0.05472697871258071,-0.024610934796116538,-0.013182821099295042
ip_longitude,-0.03368127423166966,0.09631417404507643,1.0,0.012200101996047293,-0.09737275085079969,-0.09520152322301918,-0.005426505669808181,0.049202149213650785,0.15124863007519185,-0.019270651694313152,-0.006730984122886634,-0.05722866427558067,-0.04452880843530555,-0.037795672230588204,0.005303815304464286,0.01644840415801988,-0.014793191394083263,-0.0028871651917001706,0.0006140342382994576,-0.030391480842970667,0.014880662168603757,-0.01682407075648445,0.006266178493073604,0.033949679036313234,0.0053496099167849205,-0.03413205579093248,0.17760819729825034,0.31155388917753146,0.5024920605217819,-0.748957341770362,0.19316289888859534,0.23086783811286155,0.016989342444210055,0.066324877674593,0.029385017385541317,0.08716969193353918,0.03911438211315856,0.18595823062059658,0.010759916881333036,0.02083554080310761,0.04258386580905406,0.03755240068966516,0.0796489830406461,0.055519916552761193,0.0295073854306827,0.010877898426084495,0.21042554352423665,0.003043923854587635,-0.07216426787247406,0.06423265890645016,0.0392508612258921,0.02864679816471686,-0.004104891696106283,0.013008804486537172,0.12593445315705512,0.05156315208937091,0.02412100480260003,0.017799482384836737,0.006600172508552576,0.04996948510659115,0.10596284790521997,0.02069396294940586,0.019066881724143,0.08315472727857628,0.3041324555574926,0.029340519914580816,0.06791104307792821,-0.028968045081197852,0.06580840797418298,-0.014770793476059536,0.06503832936518429,0.06918320754794478,0.08179525083195262,0.05689514267603015,0.08723745914274862,0.15820987211958365,0.04157960797206968,0.029540758533903075,0.10570295154608522,0.014716231348665284,0.07357828368612249,0.020638904895188513,0.03828818793104466,-4.719261790058349e-05,0.04260237978595219,0.03402788896552629,0.024996454312061836,0.01959280186505891,0.013906091408038602,0.035086150862078294,0.06998245801234135,0.02170073879795164,0.02188164383323721,0.022944008464008694,0.029729872785485206,-0.13733338622271338,0.03074219024983662,0.020418672678319122,0.08545547057105556,0.04428989335677095,0.021622084434784,0.05313104771698679,0.0033043397063896433,0.020567542123859254,0.0731842711343661,0.09719668991410178,0.04717145093572384,0.015346065297503028,0.02061530858623822,0.04317775673272622,0.036217083103457906,0.09780684344547685,0.05789817594284058,0.07387815577368195,0.06229799654534845,0.08779171818506765,0.04353074189393785,0.046043884926568364,0.026843099356922657,-0.010568149353119156,0.03762052913794103,0.06435591620937989,0.020623174022554983,-0.6411315746724863,0.010901494735034786,0.16217517729421863,-0.09245159089856798,0.09199284933729408,0.0045141331472595865,0.0047066940717231075,0.012605609743379213,0.024153519668793713,0.017950643107714572,0.010182939372236419,0.006112424183185168,0.007198711179786591,-0.029697191138331844,-0.046900895767368264,0.07592109044961269,-0.09757942834055598,0.014025569836849805,0.016622794781483242,0.016713802206080354,0.012559910370857911,-0.015198152440380312,0.01672232801367248,0.010386491290581326,0.019810001895591723,-0.006761948681119528,-0.029992733407059165,0.0034115048323854705,0.04180350003677471,-0.019445583078968105,-0.031210098272481095,-0.04398706159705917,0.02371499609880761,0.008028107490251235,0.0021594491196373013,-0.0290517831180309,0.03308823042886288,0.025448690814607523,0.051703169434928545,0.02423909693290203,-0.008953835816223395,-0.01488570659732116,-0.030129343443877528,0.05570989964686655
height,0.05985803610607521,0.03172373570094525,0.012200101996047293,1.0,0.4510585746556577,0.05836238323028134,0.01746109287904979,0.006635179518457196,0.01498389889662388,-0.017906829517481442,-0.0498267234965175,-0.050844839486981264,-0.044076058495279735,-0.08805763142915599,0.004383386534089348,-0.0005477824404146688,-0.09186478424679598,0.04807211752660638,-0.01290611920722942,0.009964291630281187,0.01500859104928328,-0.07459312153681297,-0.020093217340678655,-0.06321592588923108,-0.0543915592052613,0.14500278620730211,0.008635810161821094,-0.012034024534136437,0.05019909197445611,-0.030238570324392297,0.0068970661623391745,-0.013712561365183305,0.0030173692371038533,0.01237280356790846,-0.00661306704128328,0.015591628138879252,0.002387833829607493,0.006110719380355209,0.0030173692371038533,-0.006349868420641529,0.026019458667272795,-0.0064327031871063995,0.014443695207737037,0.006003343123070523,0.016320960317977563,-0.009390872403727919,-0.011459458876341541,0.0185847885909347,-0.011849113792633512,0.02098934646574633,-0.01112875874428918,-0.009669656360965298,-0.018733309120737177,0.0020794420065954554,0.056865405170378046,-0.003442028206588717,0.01148098701099101,0.011758286126312013,-0.01944954966775657,-0.000498739105875017,-0.0005806129362922444,0.006018981976886015,0.02143172893526043,0.0031507871303630354,-0.007784543971758136,-0.00023399226262333427,0.0009082910491830044,-0.01742939954403427,0.006643330231621459,-0.0015042614967520672,0.02780417763088024,0.02448137352207855,-0.018711997608306667,-0.012754740670515595,0.016908904276755485,0.001249362147325906,-0.007951213777598611,0.00382465924502188,0.011534087081503703,-0.01513411567748434,-0.004078491453625952,-0.012368850397527545,0.0016081757967765999,-0.0032497775725987975,0.0141943744468776,0.018233574521868776,0.014050678246096404,0.020061960214843244,-0.022307261083184232,0.006084682116516838,-0.009153857332133013,0.0030173692371038533,0.011758286126312013,-0.027067890665606418,-0.018733309120737177,-0.02396409257847962,0.009373618615803807,-0.00019301709219071646,0.026939279636401345,0.014048354427421446,-0.017099738718365308,0.0033440022625547097,0.015547814453123945,-0.011777213884063945,-0.027945571432029293,-0.01720344500747456,-0.005573007299196964,-0.017719342649369394,0.016504930944471467,-0.0029806925270397105,0.007542731176960686,0.03676825470502957,0.014399575951016529,0.003459095198291229,-0.01112258512869376,0.020471772259201916,-0.012033204597019901,0.030172107069613124,0.008652142472715193,-0.020839239484347186,-0.001328394151792835,-0.016469230018704147,0.011758286126312013,-0.01567527437156799,0.016504930944471467,0.014983539024426932,-0.6994422902330641,0.7007910606261093,-0.014884016572293948,-0.053217578868774845,-0.02251887504816972,-0.0430615731494454,-0.02599598258353985,-0.01345262253036499,0.010492467994090779,0.016099454946969665,0.04111567418498748,0.012221317133207623,-0.039051889652508394,-0.050296242771382754,0.09962190696912289,-0.023946839944652062,-0.0007006780084627337,-0.010061720147145408,0.004320752641431868,0.0003652989423775178,0.01671218875294102,-0.005372551567015343,-0.0019912371488708374,0.0014281533217125276,-0.04495150340212697,0.1045214687314062,-0.04375467061463345,-0.06616918528500194,-0.04904298639230414,0.010688927727520288,0.0172907774477368,0.018180991061807122,0.02387686667828652,0.02017183116662823,0.03265372085414525,-0.01030876492494027,0.007786698168540976,-0.02850166737408353,0.0006145637647024616,-0.007994144871607116,0.0297496317013819
weight,-0.03169251269389815,0.00961217595578966,-0.09737275085079969,0.4510585746556577,1.0,-0.048132422186734414,0.03185609436037859,0.026893737623168202,-0.04713089390079295,-0.056821299767802175,0.12913926871703,0.10908211341187296,0.07462885576472802,0.039727248838276844,0.0247319983693991,0.03779631630165825,-0.009259529782923374,0.08623948292314976,0.03277376062235794,0.1896916812605291,0.019747288439853062,0.0059239473784124756,-0.021312893580136046,-0.01948769330070605,0.14263288954350603,0.26369718606367004,0.013321640295746501,-0.06130299500876882,-0.0630144323765907,0.1141856949750939,-0.019347584571032212,-0.06670493423447,-0.01009614963027395,-0.006260835734980107,0.0012604332480921395,-0.02761322650974139,-0.01764961588979984,-0.013788232036533343,0.004457886800896487,-0.008239024678797214,0.00387245985414976,-0.01629270777458255,0.02530110534490969,-0.014640303364033767,-0.007406784340885818,-0.001192179788765786,-0.0489238167394702,-0.004560186056698171,-0.006224176331301416,-0.011672197989765177,-0.013143527016591836,-0.035850723339489805,-0.02671116817148905,-0.020835594224350322,-0.00942074669592538,-0.003095648857350361,-0.006523334645217732,0.007334069723628466,0.00315132599507249,0.027746161054375915,-0.05048928697799858,-0.013051024288237994,0.013427681348177784,-0.008993239230716744,-0.044463049461392144,-0.013082907577327241,0.0036005566153716633,-0.011179120050189315,-0.024294507223143556,-0.004043168146230152,-0.0021169044577903496,-0.006548884131833621,-0.02636074621509488,-0.021025093027478185,-0.01159180271434569,-0.024701882293461444,-0.016724361238418386,-0.005175288833226003,-0.005753532100436253,-0.00631107716561162,-0.02795018808843147,-0.013051024288237994,-0.019609867633861668,-0.01009614963027395,0.004602692191629674,-0.02151609853929672,-0.007117413352361353,0.0027778182536918974,0.016851835099946737,-0.00851783035098452,-0.006423259165167922,0.0008026556993670638,0.008742651784282431,-0.027270433255079603,-0.0138953722758767,-0.03961035216691153,-0.004549245829206729,-0.01593507638449318,-0.002105212066391313,0.006606305345449982,-0.017308247164292714,-0.018551286240566914,-0.009215223400342781,-0.016021838627262436,-0.02572153460321542,-0.0072453517158622294,-0.01659852296598221,-0.012746235561832431,-0.001192179788765786,-0.0016685600407464884,-0.0008770025381381767,0.010838096758372218,0.001339997400185272,-0.023483592884190153,-0.010516551584411934,-0.007738243331224148,-0.017200569665256512,-0.0015427032672420292,0.008338892813536739,-0.007117413352361353,-0.011244263112035847,-0.00023658687144912895,0.013283164907172585,0.12510658666074326,0.013283164907172585,0.010790741808683363,-0.3077891439111785,0.3073349054856493,0.004110971005189517,-0.062011971078281304,-0.011244057042596333,-0.12670675569485237,-0.07300792736481886,-0.005770946823655425,0.057780491992624576,0.0705493484931194,0.03966983319934621,-0.021664687880800466,-0.6391750977919147,0.7008393354199506,0.045200739648923065,-0.2576902687415706,-0.0050328871745481335,-0.006067477046546219,0.01701758351379493,-0.01896475339516349,0.025519265252257138,-0.012538947104193687,0.024604694150474123,-0.0025652491331344036,0.025009137602332452,-0.04798053499874416,0.019843728893427164,0.02931603109082394,-0.07254757006546807,0.039366490876133836,0.018377070734346166,0.041163994708762947,0.010482851025175608,0.015280757344036508,0.016495623939808038,0.011659184240634632,0.007323682855294159,-0.032964838006297965,-0.03642595226467783,0.05405758599421826,0.015497931287308114
insurance,0.5377292500064884,-0.07145837844941959,-0.09520152322301918,0.05836238323028134,-0.048132422186734414,1.0,-0.08282734445959211,0.013407611873539258,0.03358490782571216,0.5293480246974493,-0.4815237437111833,-0.16483213755721654,-0.12210226570809464,-0.06706124215404394,-0.03807861961967574,0.00678108892208013,-0.07197861949308047,-0.03182711526766785,-0.010780686127416879,-0.020979125043129453,-0.01726571715097341,-0.06113097162694588,-0.02190451366028383,0.11847050019292527,-0.44489822054242023,0.0870996467710204,0.039884630801067474,-0.010993959906189834,-0.11684918799134472,0.10793317769733334,0.00899641292619149,-0.044145886442896055,0.008779780754559775,0.009773228718764649,-0.0077070900223025745,0.053586008373445675,0.019638973867749997,0.010341045028480421,-0.019678310392218804,-0.019678310392218804,-0.005823516551153639,0.015209654364265263,-0.028125335362569108,-0.005354632731412293,-0.0077070900223025745,0.008779780754559775,-0.08637590466476096,-0.019678310392218804,0.010391711383945785,0.023787767174373406,0.0024306836092461205,0.029099087751472765,-0.0077070900223025745,0.00690772865829818,-0.03378348722516377,-0.015422177025711015,0.019638973867749997,0.008779780754559775,0.004712911562886429,-0.0017306989179482976,-0.009014276621690128,-0.019678310392218804,-0.0012234716369911027,0.005016435911655243,-0.15293731357850818,-0.0077070900223025745,0.005774112228735992,-0.018894770200896964,-0.011612807477502231,-0.0017306989179482976,0.013997073038613644,-0.023618527222016857,0.0024306836092461205,0.0016917987744529826,0.023869261348557932,0.029800802437566453,-0.039366824289975955,-0.0077070900223025745,0.030705326976189808,0.008779780754559775,-0.030970588478428665,0.008779780754559775,-0.0012234716369911027,0.008779780754559775,-0.0251340897274809,-0.0012234716369911027,0.012417557762591248,0.008779780754559775,0.008779780754559775,-0.0012234716369911027,-0.0315195762880819,0.008779780754559775,-0.019678310392218804,-0.0077070900223025745,-0.0077070900223025745,0.01183792241737928,-0.0077070900223025745,-0.019678310392218804,0.0023537623660318616,0.009892289522890096,-0.019678310392218804,-0.0021202146382957336,0.01756411396000426,-0.007340895649886819,-0.022382729269652332,-0.03434615706485439,0.009892289522890096,-0.0077070900223025745,0.008779780754559775,-0.008239258085733458,-0.01765659763824747,0.0008993120192009088,0.016864971040117263,-0.012797917488076165,0.02635756387932376,-0.007370844916480436,-0.010901355164985848,0.02151527796372849,-0.027831737807196395,0.012417557762591248,0.015209654364265263,0.0007669853165155957,-0.019678310392218804,0.09491657609142216,0.008779780754559775,0.0470716908379848,-0.048830731602962245,0.050080586446851524,-0.012797917488076165,0.010044984157907264,-0.024976675799625085,-0.015691222221468414,-0.0819664665127464,-0.0630309928997894,0.016867905637094772,0.04253066430387555,0.08394850570823131,0.044039697711220745,0.04521057404125807,-0.09472480040694703,0.04925029404538979,-0.0012961930510912273,-0.019398446640477133,-0.014568901415303362,-0.008862924998686022,0.01801998968643719,0.006792256430348083,-0.0037281725078363048,-0.007981189514229388,0.0027000714970626463,-0.09878756756164545,0.10479764238257193,-0.1299025915384608,-0.0029126947814294537,0.07877927323260388,-0.035375275453793056,-0.03013602114234362,0.022449070091321344,-0.02553039590687872,-0.029853875044861884,-0.03522007907393592,-0.06326517355822624,0.020007606853039744,0.08025085046260458,-0.02830069775831655,-0.08417517900424518,0.05718057407403259
alcohol,-0.14683204022100926,-0.024251115128179648,-0.005426505669808181,0.01746109287904979,0.03185609436037859,-0.08282734445959211,1.0,0.012549946035126752,0.012804185101149564,-0.0891601945270575,0.10505384829766186,0.03392770153323915,0.04211919394845693,-0.008117267904791288,-0.0007830570535191597,-0.0031429955558293725,-0.006598182904678732,0.016515244054009004,-0.0015246095961812098,-0.0021680479559120056,0.012452545169140565,0.0033882178911309813,-0.022765485085954613,0.020663141883473166,0.11333236580182496,-0.009471232953424825,0.004125161434324501,0.011871576698376908,-0.019699795816943328,-0.006700780496668019,-0.004884513158240288,0.030230044486920325,-0.01546899334180274,-0.01847038146454224,0.003683512373470473,0.004624481522891056,-0.003961445168726704,-0.004736563321101373,0.005204785282585156,-0.01546899334180274,0.007529094146490151,0.016888178280037247,-0.0015852516754952888,-0.017992865583379827,0.0008851851440122842,0.005204785282585156,0.03583966287401854,0.005204785282585156,0.007870715864551067,-0.02171269189681511,-0.009069740265126679,0.006593337931244451,-0.004180358228496723,0.015563981565777145,0.004475562732950889,-0.010846286787440698,-4.516011364257528e-05,-0.01546899334180274,0.022801057513647888,-0.00975476226039526,-0.03099325979920463,-0.002414632737770305,-0.011721230458890964,-0.013374498529718443,-0.0015365869894113206,-0.003415101394318361,-0.018645597566484744,-0.0018002726390767762,-0.01563458605572786,0.0004667113642758848,-0.005064798137545227,0.008640010142955084,0.0024805388503550754,0.01630573713035654,-0.006761507844062892,-0.013309072201713042,0.027593725382462145,0.007267084488746012,0.001447057366931556,-0.002414632737770305,0.019220774649092436,-0.01546899334180274,0.02482979573438032,0.014940035334030315,-0.01407756584024763,0.015852923391684835,-0.007258518180900731,0.009557584766391826,-0.01546899334180274,0.009016510480312583,-0.011356338750244582,-0.01546899334180274,-0.002414632737770305,-0.007258518180900731,-0.012646725815581959,0.0077539542927085705,-0.012646725815581959,0.014940035334030315,-0.016747709544462353,-0.021912345926267424,-0.01546899334180274,-0.0012499048810919583,0.01626664651315373,-0.017918391355929927,0.012085180865328945,0.029732295483885746,-0.013910637306244127,-0.0019645399325175857,0.005204785282585156,0.009494599023214947,0.0116186376321173,0.012569592802966604,0.0038291805786039197,0.00502265902234353,0.03167458306965472,-0.014010304080191773,-0.0063390444946976494,0.006898422744756276,-0.004180358228496723,0.01953974819508407,-0.004182989346180702,0.0014912782045884041,-0.002414632737770305,-0.013833160282467253,0.005204785282585156,0.013872537421157908,-0.01869871051356221,0.018229625772998442,0.00474176176577022,0.007092655728476075,0.0048369767894741,-0.039849196878161165,0.011863000915008241,0.027853006824356454,-0.007223783636582108,-0.0039698262333512785,-0.02336529260825727,0.010997038430971124,-0.01703635624429814,0.018698878398540654,0.007946020985541976,-0.0260494375688817,-0.004726261152756635,0.01635603331845662,-0.005476086306152024,0.015550175838641942,0.0015770141839105533,-0.009283002975080036,-0.0015175865898539142,-0.013022553876864391,0.013442956049548337,-0.02932175506577174,-0.007647852319041535,0.029622839645430974,-0.05698687047310497,0.029569332550327728,0.012484182703040867,0.006734268083628017,0.06534992701242695,-0.008692509456154658,0.014429562894605693,0.0016634745703875528,-0.016593687472911834,-0.019022278241950453,-0.02617534535283774,0.054272657689988464,0.009780634920564153
contacts_count,0.027710569172549042,-0.03576783969640424,0.049202149213650785,0.006635179518457196,0.026893737623168202,0.013407611873539258,0.012549946035126752,1.0,0.16723367448741844,-0.09177509466755211,0.025223983336589026,0.07195736065437365,0.12316066951823135,0.002798599596856599,0.009467615565357192,0.008409989131999194,-0.050307000642421044,-0.006204208014708678,-0.019845269756294335,-0.031130536492586517,0.026279927032321935,-0.004999561262715074,0.02050216478558192,0.22289352426256653,0.15688998965755727,-0.14832411719153693,0.012909454248725284,0.03985980842968703,0.020015392539188798,-0.06864611752383491,0.043951164526337336,0.03806118617224536,-0.0188851365877908,-0.014853575314603615,0.003438518918621001,-0.011141060618296636,0.025306984897156447,0.04060038646355868,-0.006555530171853817,-0.006555530171853817,-0.006483447187773563,-0.0018163976390098689,0.00203261657275,0.016492231011201963,-0.0018029896277834145,0.0017918186020599838,0.048422325737386536,0.012684812746741823,0.0044478246523762454,0.03224177127952916,0.012028854980689441,-0.004855552079814409,-0.009271720655567342,0.024636039926744152,-0.010386185357543681,0.0073399643096756445,0.0010170113235723236,0.02036516296614431,-0.003709774618757502,0.011235256870521505,0.03896266255031879,-0.0188851365877908,-0.004236741795381865,-0.0050023669097742545,-0.025678099356054404,-0.00029305558965519893,0.017344480740106336,0.024749156487723564,0.0033359834388612974,-0.009458893445655694,0.023548305792784253,0.022423722385273404,0.015557994946053687,-0.030136815880341637,0.02559077915920598,0.006547547217017338,0.007706027970437923,0.014733718645617098,0.002020678170369658,-0.006555530171853817,0.007410497153366456,-0.006555530171853817,0.0304958805615948,-0.0020523032446502017,0.014920559792146581,-0.007953861681486126,0.001364801746108498,-0.014693701884293656,0.009756333886106344,0.011183266266777198,0.007775544079647189,0.009756333886106344,0.015617238344386246,-0.0040357941203944545,0.0015099340381282155,0.013262007152352106,-0.00912379735793186,-0.006555530171853817,0.021521553032240123,0.010179432874798179,0.012684812746741823,0.016769438454702135,-0.001314604156842125,0.006179997270094608,0.0015018702845379461,0.026378290200267933,-0.0024614400633122435,-0.0014541139258129395,0.009756333886106344,-0.013643256236244137,-0.00494552431198421,0.02139728012797165,0.011515330362951763,0.0008215651984001743,0.006055849967940793,0.03512351266624083,0.01284403791076833,0.01168821342441197,0.014733718645617098,0.01760845442985381,0.0017639796393897598,0.015767872079680122,0.0017918186020599838,-0.07185031550954846,-0.0188851365877908,0.01067016763834539,0.0006060049972656618,0.0009110387581479667,-0.015434443367373969,0.013605457604354557,0.0307285081381279,0.037075627195383126,0.10145615608671034,0.04683384716927828,0.007401911683620331,-0.024014171542443424,-0.09664859536106328,-0.11809221669876163,-0.01854631565503051,0.03170475369184494,-0.009566631318505466,-0.009165978860075382,-0.005051102431174897,0.0004432463029476558,-0.011751455896248493,0.0009029298153715035,0.006486279617919742,0.016562449057320672,-0.0054950755793670425,-0.0030927736959694284,-0.0031797694347977237,-0.0459864519970033,0.03155653150359213,0.02841691443834592,-0.019851952770470416,0.012755123632066323,-0.06231218253842175,0.018864249490109276,0.017756516355003547,0.03585421395529803,0.030816287509518373,0.025249466434277182,-0.10208769621145924,-0.19617935495356256,-0.2209914543114256,0.37290056516672665,0.20172173981499913
